N,P,K,temperature,humidity,ph,rainfall,label
32,57,18,12.652321787720641,25.432591260440006,5.695422862999999,102.8272173135254,kidneybeans
27,56,22,21.496669480956186,24.21215544612146,5.833010957999999,110.52144480496196,kidneybeans
17,77,24,15.839661839622567,14.848142975256376,5.568456899,116.49575533839416,kidneybeans
0,65,15,24.85167691683544,25.65290356099891,5.645435626,110.22106883372034,kidneybeans
13,72,21,23.938135236280928,22.36573912443088,5.821194486,42.16857863167289,kidneybeans
34,60,23,16.065454274842818,26.51807238284227,5.659254981,99.10506486995828,kidneybeans
9,80,19,17.245127052056702,25.209549654630898,5.945465949,113.37250446189628,kidneybeans
11,72,20,15.52152059000581,19.403900453631273,5.9511774520000005,112.4387704374443,kidneybeans
3,67,24,12.88502161563133,12.630249757608706,5.520880013999999,84.53547865716098,kidneybeans
35,69,23,12.160011283408567,21.90906679945512,5.578410206,62.692183769395804,kidneybeans
3,77,25,23.44534019979926,23.54983496686198,5.608165195,76.51969452522997,kidneybeans
23,62,19,12.672157296947864,19.255918631699146,5.609435127999999,105.7033621804454,kidneybeans
22,71,17,22.456488821833013,16.037684443592013,5.509295379,92.21595562035796,kidneybeans
31,79,25,21.067435670470424,13.244978779587543,5.902033406,56.51832042249888,kidneybeans
34,59,18,27.35660846147152,23.21076788013147,5.744117663,94.65694211952066,kidneybeans
12,63,17,22.234316715646845,19.7149766771843,5.717143397,145.07286227432985,kidneybeans
27,56,20,18.783190768779157,12.175084149537092,5.542690119,109.10848039349433,kidneybeans
7,63,24,26.06231345717999,32.77818419830744,5.858617867,124.36098610379295,kidneybeans
24,67,22,20.038945865952815,29.343773810304633,5.618844277000001,110.5852336368232,kidneybeans
11,71,24,16.641358423765343,16.71450061610599,5.6066203460000015,154.09675404259994,kidneybeans
37,74,15,21.117622518932368,10.384226785095077,5.582178402,79.26488225800983,kidneybeans
25,76,24,19.663724872387053,32.95381309923877,5.56503533,121.95615752148024,kidneybeans
34,66,17,20.166371453765002,19.333600035130218,5.889614577000001,121.0389707059874,kidneybeans
20,69,15,19.343797656870326,25.62995933369759,5.934136378,127.20026229238074,kidneybeans
37,65,16,22.842167804224488,28.62273776125947,5.683548308,59.868637510595256,kidneybeans
18,74,15,28.483494411150854,30.64981188028052,5.70836603,132.0155902746866,kidneybeans
4,67,25,26.701253247689586,21.497979120240316,5.948164454,136.80558339111764,kidneybeans
37,56,25,21.859511707162117,19.472484991729402,5.774755143999999,143.27635849811006,kidneybeans
5,59,15,23.148190633914034,24.428310699506824,5.97229163,124.35144823227925,kidneybeans
11,61,21,18.141941922769814,14.527291688167756,5.532100554,146.77387929261593,kidneybeans
22,80,20,23.751197893031467,17.164282686628667,5.669560726,100.1701144536687,kidneybeans
12,61,19,23.358725182692254,20.628255210157917,5.655726817000001,83.00216639370956,kidneybeans
5,74,21,14.209525479517747,25.62436107335804,5.591704013999999,69.63562617136225,kidneybeans
27,69,22,21.84769516336182,30.685783577762873,5.932323085,51.85922379490475,kidneybeans
31,75,18,18.18290265703023,23.348322835389915,5.824208308999999,85.5927890458721,kidneybeans
36,68,20,17.44622928376242,31.6515380861528,5.86442953,79.99826890209673,kidneybeans
5,65,16,20.68881150361343,23.479072093711345,5.866744372,122.46215497157414,kidneybeans
32,79,15,21.381377675777518,14.491282396398134,5.706198621,98.52514274984213,kidneybeans
11,78,22,27.213091724935126,27.665270051856623,5.940546818,107.46933054161492,kidneybeans
0,55,22,26.360174194888135,30.251800376066164,5.916779289,136.5119335485727,kidneybeans
14,59,15,25.326281216545397,28.130735972386727,5.779090476,139.68533364856563,kidneybeans
29,68,23,19.488305096140756,23.343590279702468,5.82738029,100.89010633923087,kidneybeans
32,68,19,22.960851777683416,21.01824000359904,5.514234138,154.6565012575982,kidneybeans
17,64,17,18.945169061762257,25.294503823779,5.662699104,124.85166271007685,kidneybeans
13,69,19,19.849325046349882,13.724891719323336,5.86390397,104.41821261495902,kidneybeans
14,67,22,26.451373300884356,17.67260379089929,5.624690247999999,101.65748483800749,kidneybeans
9,69,20,22.45056749656436,23.167609888680186,5.591560999,141.2144536501655,kidneybeans
20,73,22,16.873966039323022,18.66103047519219,5.976312537999999,121.46527279207913,kidneybeans
40,78,20,19.71712705779746,13.483781007688462,5.669236258,81.42808653549375,kidneybeans
27,72,23,15.872775306094455,18.264220632170996,5.961934481,46.969690815653536,kidneybeans
14,67,15,19.449567263726916,26.55066128259223,5.690065688,128.50864684501235,kidneybeans
7,56,18,21.45205410430777,14.69220735684578,5.698371311,86.61304460267762,kidneybeans
27,65,18,19.80065907778068,21.467318135757896,5.59503163,60.47216683019244,kidneybeans
30,63,16,21.716307502875047,20.061668803721922,5.5259045260000015,82.33039611196827,kidneybeans
37,70,25,19.65886385254697,27.874720724449624,5.819403771,83.87347299539736,kidneybeans
27,63,19,20.08057570808942,15.659338957472798,5.562201934,126.44985655817334,kidneybeans
22,60,24,18.235106404950557,10.7735312039604,5.630664753,111.12450087093056,kidneybeans
3,72,24,37.66212887666609,55.43487977972691,6.03160778,125.92371381482474,pigeonpeas
40,59,23,35.120370988696884,70.39588575128866,5.269084669,168.67264525995182,pigeonpeas
33,73,23,24.259333936208975,59.84990629344426,5.985792703,101.83968801053074,pigeonpeas
27,57,24,28.10324663173614,36.75805660595269,6.09186275,130.77665102500987,pigeonpeas
10,79,18,17.866460213297117,56.51503334659871,5.624731337999999,180.60945520801778,pigeonpeas
30,75,25,30.47552459452389,41.74147565863605,6.446091759,163.5973111994901,pigeonpeas
40,70,20,33.6173867395958,45.113228605690395,5.623490042999999,132.17051815641923,pigeonpeas
38,55,19,33.490913217429565,28.438383353451144,5.864623352000001,218.44189293110674,pigeonpeas
35,58,20,32.97994851487783,53.55855303533451,5.761702519,85.42126573609373,pigeonpeas
38,61,21,27.12444762907652,60.64279115087904,4.696518678,125.03690254463022,pigeonpeas
33,58,24,37.51554873978435,66.737661244887,5.269504214,96.48787519415214,pigeonpeas
16,56,17,34.98396983644976,46.401357685843614,7.445444882999999,162.3435966589725,pigeonpeas
31,72,17,27.83094224157817,44.111430732122706,5.833031707999999,97.54550914796982,pigeonpeas
16,80,20,34.074139301560365,49.21083184108828,7.3393209289999986,112.89489514451876,pigeonpeas
27,72,17,28.668111143223854,56.29670219369944,6.347929353,107.52487434016115,pigeonpeas
40,62,19,27.500283079891805,25.3218244726552,4.697750704,86.90025166073607,pigeonpeas
18,58,16,23.630665381346226,32.03892776768866,4.962661422,183.2119878737425,pigeonpeas
3,68,16,18.118590498777433,24.88868315910318,4.964887857,115.93061268614886,pigeonpeas
26,67,24,40.76618355164259,44.402734300807325,5.642813116,169.29323578819884,pigeonpeas
16,70,20,20.54668771639779,36.89112503506521,5.6093956,117.716162123716,pigeonpeas
24,63,19,17.45162759191102,49.65162008860013,4.681576043,211.60756242840063,pigeonpeas
9,76,25,26.032889202436003,41.88012289164564,5.70951224,192.0976139938665,pigeonpeas
16,55,19,14.635008047958276,38.671576419437685,6.413543781,183.20660002614713,pigeonpeas
28,75,21,29.547307396143935,56.868220010683146,6.007508163,100.57995256415582,pigeonpeas
16,71,24,17.411306174747995,41.85372300109157,4.946369874,121.05838860808714,pigeonpeas
24,70,21,17.70603900927855,40.46693379462924,5.517208078,149.92088047607285,pigeonpeas
38,72,21,31.507866195582764,57.14363746718769,5.902103172,183.80090996455564,pigeonpeas
9,66,21,28.186285141573684,38.33748652997309,5.719889876,172.01977854637755,pigeonpeas
34,56,17,30.845285645837205,37.8429829535533,4.548202098,155.57676729853176,pigeonpeas
1,76,19,27.017879212046005,48.044987715531306,6.6695294160000005,187.40944505739017,pigeonpeas
6,69,19,22.69467498933357,44.415093792080185,4.7509292180000005,81.30387988036311,pigeonpeas
26,73,21,32.06247237533874,50.51469277982513,4.946263888,179.413419005402,pigeonpeas
27,61,18,32.99845671037251,63.741631013956976,5.266227032,107.8092773344048,pigeonpeas
27,71,23,19.526619722126096,42.891233117427205,7.10959773,145.07349531069025,pigeonpeas
36,61,21,38.245735437047365,33.13275470457916,5.617008201,181.1843096485975,pigeonpeas
17,73,18,18.589743022666074,42.27196186391292,5.632353113,181.49189661516544,pigeonpeas
26,72,22,28.66240618961334,47.21664442997263,4.674941549,96.16405409555848,pigeonpeas
17,64,16,32.40298911987507,31.22722739936433,7.161797643,195.12100423942934,pigeonpeas
14,74,19,21.452639411367123,36.96636749640117,6.624966131,98.05592523671059,pigeonpeas
39,60,15,37.38042526068236,30.9542975377107,5.004074623999999,118.83976955908639,pigeonpeas
6,66,15,31.873712741928514,32.86639927285663,6.3458060110000005,150.03082486992412,pigeonpeas
8,59,18,26.579796782925122,26.871288188065673,6.216814453,198.18920657637932,pigeonpeas
2,67,18,33.45678133869481,45.362232405902105,5.921666758,113.26069586583398,pigeonpeas
1,76,17,32.23801549663985,58.01647547159757,6.012719118,155.22337385307227,pigeonpeas
16,73,19,19.471712291162316,36.68686536701489,4.684079249,182.45948588574495,pigeonpeas
23,75,25,33.45990971509119,55.56902531834923,7.077170002000001,71.35683831735767,pigeonpeas
32,70,20,16.77188607537731,50.07650261303331,6.208843215,177.56099312005762,pigeonpeas
28,59,22,32.77027153029589,53.8556407654341,7.05181629,184.01927740163183,pigeonpeas
5,62,23,29.75286019738919,71.0102635886144,4.722222454,125.93107968867699,pigeonpeas
36,67,25,38.55881138493256,45.03895121922329,6.418062652000001,133.63515145643615,pigeonpeas
1,66,23,21.352577712477085,49.017732253377915,4.803564468,158.06227292505886,pigeonpeas
24,73,20,23.23624347040829,33.678970002003155,4.608695247,165.79615359460837,pigeonpeas
17,67,18,32.26221941227742,54.94426175249764,5.611510977000001,146.81657480717115,pigeonpeas
5,55,18,37.275760018912706,40.84970766620035,7.322097972000001,122.47443386675356,pigeonpeas
5,56,24,27.523680791689344,38.027285916749804,5.023115055,184.69898339275116,pigeonpeas
37,77,17,38.889022797396166,25.19361213914301,5.617122801,192.4528068705672,pigeonpeas
13,73,20,28.11343907782072,36.87472944862451,5.391560417999999,157.95211952284725,pigeonpeas
6,63,23,21.578696031638344,43.70083575677353,5.906596905,178.71882299650747,pigeonpeas
16,77,22,30.372667488897992,41.939917227241324,6.574209678,118.92673918500934,pigeonpeas
25,64,20,37.151705077029625,37.99701452471945,4.807776748999999,89.51123354455162,pigeonpeas
34,75,24,25.660372434731162,60.817715363252915,4.760038038999999,193.6572343258702,pigeonpeas
20,77,23,34.3059815643932,36.316118675363434,5.180271502,159.9416202903779,pigeonpeas
35,80,25,23.296360411916403,51.13033912957086,4.895927306,186.7365372018505,pigeonpeas
14,75,24,27.967501744129038,50.52543397269969,6.436160044,129.6898102676455,pigeonpeas
36,80,21,31.001185134144414,45.97852315003845,7.066087261,113.9360159528326,pigeonpeas
7,77,18,20.301032097871584,50.84722705316525,6.655918077999999,192.867645470715,pigeonpeas
29,78,25,19.653323854907853,55.88344984125822,5.982854522999999,191.73354409823642,pigeonpeas
30,60,21,33.18898310821985,61.60692063227147,5.457871272999999,188.15721514933247,pigeonpeas
20,74,16,33.15413496467307,38.13397880288864,4.759490199,151.84545777157345,pigeonpeas
19,57,23,26.898768081679716,54.69738885469131,7.342409555,127.1896347072502,pigeonpeas
3,60,19,26.4738870567001,48.30080875749774,4.820788186000001,82.49087777252079,pigeonpeas
5,77,19,28.824860801130182,74.1647431027437,6.242052013,195.65472585244308,pigeonpeas
5,68,20,19.44301526831494,70.41206466400344,5.001038726,128.19125266541454,pigeonpeas
37,73,21,25.722903346068343,56.479279380621946,5.560224582999999,173.4961217000768,pigeonpeas
9,59,24,19.821568272888474,41.20962123016457,4.747352458,145.94561242762205,pigeonpeas
20,72,15,33.30205368852916,53.2827617678987,7.313517308,138.761155951915,pigeonpeas
31,56,23,30.850619395114986,32.52065012222279,5.661826398,189.10314025676584,pigeonpeas
0,70,21,38.25118254926171,54.25951146554992,4.672437054,121.18430046331338,pigeonpeas
21,74,15,33.61355134202249,73.17055629032919,6.471862118,142.0481499098757,pigeonpeas
13,67,18,29.868309134691557,44.04944685678758,5.384762927000001,161.62014444741064,pigeonpeas
27,74,20,22.66784461294563,55.988697321493525,5.8598134160000015,78.40504622791765,pigeonpeas
29,72,24,23.7820530118275,40.81140885710914,6.962386495,171.90178309192638,pigeonpeas
5,68,20,23.54296318219471,30.92909440856352,6.12166671,153.1339501715934,pigeonpeas
39,57,19,24.55810777178352,47.66717857011347,6.421748487,164.65872195568934,pigeonpeas
22,62,16,30.68107606895977,45.61014805124305,4.828936119,193.5661788844978,pigeonpeas
18,55,23,21.128516511013913,65.97438251941053,6.98571967,132.7210756296783,pigeonpeas
39,77,21,27.452912188158376,55.900091928499734,4.603563116,148.1430054771985,pigeonpeas
13,75,20,30.2464774605844,27.370276996824586,6.979540061,161.05622077399494,pigeonpeas
27,71,24,32.486068905455255,52.49970798698146,7.064973419,166.65270530177676,pigeonpeas
26,64,22,27.439709599657473,46.10891571002387,5.16516459,117.06483341162854,pigeonpeas
23,55,16,19.574372938272177,78.30839546750872,5.111488821,195.77165538944308,pigeonpeas
4,69,19,18.2206221830939,51.62191870346075,5.374358869,138.9446134201853,pigeonpeas
20,67,19,16.890345017084396,59.37009709109983,5.671419084,163.89610663877005,pigeonpeas
7,74,17,21.288523081796345,53.43368291830457,5.667419697000001,93.69187109031905,pigeonpeas
17,64,18,39.141500965532266,61.747902008098336,6.07938452,127.38157175925716,pigeonpeas
35,71,17,29.779348317164953,70.26480286194567,6.931924962999999,183.71321109892307,pigeonpeas
11,72,22,30.808397952174538,41.13930302315774,6.842744374,189.10832897529755,pigeonpeas
20,60,22,30.24158084607153,45.168481120384264,6.876572502999999,178.81015931020846,pigeonpeas
10,71,18,17.410623241712173,72.58862409855685,6.151029296,185.23714300818312,pigeonpeas
33,61,24,21.68140876328461,57.423855165927634,4.567446499,142.29582754798943,pigeonpeas
3,49,18,24.61824809247931,60.72729605567461,3.692863601,48.37057953990615,mothbeans
22,59,23,30.99206349245523,44.4696832266115,4.371745575,39.528073701171664,mothbeans
36,58,25,25.96572836549794,54.835392289420575,8.399135957999999,50.143416976730755,mothbeans
4,43,18,32.396446311746196,63.725969227435286,8.840656256,71.92936514215197,mothbeans
29,54,16,29.274450253196786,55.74154689610296,8.153022903,43.82534471788291,mothbeans
32,43,22,29.964352150650384,47.99771678357556,5.270749441,57.08942624992272,mothbeans
14,55,15,26.888222535525927,57.428435235696696,8.050304395,70.39543309931122,mothbeans
5,35,20,27.06770574361278,49.87438166663851,9.679240873,52.63370839934894,mothbeans
25,57,24,26.396460039871688,61.69606061817817,6.974978386,24.97402891334635,mothbeans
11,53,24,31.863158888361607,63.49867511918484,7.39389918,46.20621223204147,mothbeans
40,49,17,34.9797645678467,52.61983264235846,6.68727523,34.01356270961247,mothbeans
38,56,25,24.96714248027818,45.121030195634646,7.88118645,84.40016343083023,mothbeans
27,43,23,27.43796187609352,65.60303318990488,5.875333778,62.24448874028063,mothbeans
24,38,22,21.313320081838924,56.96369248378291,8.202706015,16.076514926772695,mothbeans
23,45,21,36.44404031634707,56.24753695862157,8.985348193,84.1382986144005,mothbeans
29,57,20,28.539352122906706,41.01053196478963,5.87707519,50.96275030956119,mothbeans
31,35,23,33.62977760998212,38.53333810484628,7.707595055,59.597562924684226,mothbeans
0,55,25,28.36107748686497,52.73986007493927,4.524171562,44.76803777620302,mothbeans
7,45,22,23.090512778854055,35.9712446905229,9.926212291,67.25697652990746,mothbeans
17,58,25,35.826833324037835,47.725217446181155,6.455592696,15.945469489969017,mothbeans
11,44,17,26.26924128732537,64.12388071636906,8.016210782,33.652524056521415,mothbeans
22,49,22,26.729821486003736,64.21334760870879,3.71105919,54.64671524429824,mothbeans
